Order_ID,Customer_ID,Order_Date,Order_Status,Sales_Channel,Payment_Method,Shipping_City,Shipping_State,Total_Order_Value
ORD0023814,CUST004549,2026-03-13,Delivered,Store,UPI,Indore,Madhya Pradesh,564.85
ORD0023815,CUST002791,2026-03-13,Delivered,Mobile App,UPI,,Maharashtra,1756.19
ORD0023816,CUST000468,2026-03-13,Delivered,Mobile App,Net Banking,Jodhpur,Rajasthan,1109.47
ORD0023817,CUST003479,2026-03-13,Delivered,Mobile App,Debit Card,Madurai,Tamil Nadu,2530.04
ORD0023818,CUST001529,2026-03-13,Cancelled,Online,UPI,Jodhpur,Rajasthan,1219.15
ORD0023819,CUST002010,2026-03-13,Delivered,Store,UPI,Chandigarh,Chandigarh,388.64
ORD0023820,CUST000241,2026-03-13,Delivered,Store,UPI,Surat,Gujarat,924.6
ORD0023821,CUST002270,2026-03-13,Delivered,Mobile App,UPI,Howrah,West Bengal,286.06
ORD0023822,CUST002936,2026-03-13,Delivered,Mobile App,Credit Card,Ludhiana,Punjab,629.1
ORD0023823,CUST002430,2026-03-13,Delivered,Online,UPI,Jodhpur,Rajasthan,1426.55
ORD0023824,CUST000447,2026-03-13,Delivered,Online,UPI,Mumbai,Maharashtra,1283.9
ORD0023825,CUST003274,2026-03-14,Delivered,Online,UPI,Kolkata,West Bengal,1026.59
ORD0023826,CUST001198,2026-03-14,Delivered,Store,Cash on Delivery,Patna,Bihar,919.69
ORD0023827,CUST002816,2026-03-14,Delivered,Store,UPI,Ahmedabad,Gujarat,492.28
ORD0023828,CUST000633,2026-03-14,Delivered,Online,UPI,Vadodara,Gujarat,246.88
ORD0023829,CUST000883,2026-03-14,Delivered,Online,Debit Card,Kolkata,West Bengal,363.63
ORD0023830,CUST004546,2026-03-14,Delivered,Mobile App,UPI,Kolkata,West Bengal,2907.56
ORD0023831,CUST001525,2026-03-14,Delivered,Online,UPI,Guwahati,Assam,719.67
ORD0023832,CUST003918,2026-03-14,Cancelled,Mobile App,UPI,,Maharashtra,676.58
ORD0023833,CUST001848,2026-03-14,Delivered,Store,UPI,Delhi,Delhi,430.02
ORD0023834,CUST003738,2026-03-14,Delivered,Mobile App,Credit Card,Ahmedabad,Gujarat,968.77
ORD0023835,CUST002613,2026-03-14,Delivered,Online,Credit Card,Kolkata,West Bengal,909.7
ORD0023836,CUST002785,2026-03-14,Cancelled,Store,Credit Card,Pune,Maharashtra,2056.93
ORD0023837,CUST002247,2026-03-14,Delivered,Online,Debit Card,Guwahati,Assam,868.45
ORD0023838,CUST001570,2026-03-14,Delivered,Store,Credit Card,Ahmedabad,Gujarat,1152.02
ORD0023839,CUST001845,2026-03-14,Returned,Store,Net Banking,Indore,Madhya Pradesh,303.31
ORD0023840,CUST003882,2026-03-14,Delivered,Online,UPI,Warangal,Telangana,150.0
ORD0023841,CUST004548,2026-03-14,Delivered,Mobile App,Cash on Delivery,Chennai,Tamil Nadu,547.86
ORD0023842,CUST004807,2026-03-14,Delivered,Online,Cash on Delivery,Pune,Maharashtra,1858.09
ORD0023843,CUST001314,2026-03-14,Delivered,Store,Credit Card,Ludhiana,Punjab,814.91
ORD0023844,CUST002821,2026-03-14,Pending,Mobile App,UPI,Bengaluru,Karnataka,498.47
ORD0023845,CUST002983,2026-03-14,Delivered,Online,UPI,Amritsar,Punjab,1737.29
ORD0023846,CUST003168,2026-03-14,Delivered,Mobile App,Credit Card,Hyderabad,Telangana,664.87
ORD0023847,CUST000585,2026-03-14,Delivered,Mobile App,Credit Card,Ahmedabad,Gujarat,2053.23
ORD0023848,CUST002898,2026-03-14,Delivered,Mobile App,UPI,Kolkata,West Bengal,871.87
ORD0023849,CUST003610,2026-03-14,Delivered,Mobile App,UPI,Coimbatore,Tamil Nadu,324.92
ORD0023850,CUST003413,2026-03-14,Returned,Online,Cash on Delivery,New Delhi,Delhi,820.57
ORD0023851,CUST000754,2026-03-14,Delivered,Online,UPI,Bhubaneswar,Odisha,1070.4
ORD0023852,CUST004654,2026-03-14,Returned,Online,Debit Card,Chennai,Tamil Nadu,3931.76
ORD0023853,CUST001097,2026-03-15,Delivered,Online,UPI,Kolkata,West Bengal,1092.12
ORD0023854,CUST004776,2026-03-15,Delivered,Store,Credit Card,Kanpur,Uttar Pradesh,1204.44
ORD0023855,CUST001125,2026-03-15,Delivered,Online,UPI,Pune,Maharashtra,626.57
ORD0023856,CUST001970,2026-03-15,Cancelled,Store,Credit Card,Ahmedabad,Gujarat,958.09
ORD0023857,CUST001201,2026-03-15,Delivered,Store,UPI,Pune,Maharashtra,1336.98
ORD0023858,CUST003814,2026-03-15,Delivered,Store,Debit Card,Indore,Madhya Pradesh,318.15
ORD0023859,CUST001419,2026-03-15,Delivered,Online,Debit Card,Pune,Maharashtra,814.25
ORD0023860,CUST002560,2026-03-15,Delivered,Mobile App,Credit Card,Ahmedabad,Gujarat,3390.43
ORD0023861,CUST000157,2026-03-15,Delivered,Online,Credit Card,Hyderabad,Telangana,203.86
ORD0023862,CUST000142,2026-03-15,Delivered,Online,Debit Card,Bengaluru,Karnataka,5037.56
ORD0023863,CUST003228,2026-03-15,Delivered,Online,UPI,Delhi,Delhi,673.02
ORD0023864,CUST002057,2026-03-15,Delivered,Online,UPI,,Maharashtra,877.31
ORD0023865,CUST000376,2026-03-15,Cancelled,Mobile App,Cash on Delivery,Bengaluru,Karnataka,237.21
ORD0023866,CUST002392,2026-03-15,Delivered,Online,UPI,Pune,Maharashtra,744.88
ORD0023867,CUST003201,2026-03-15,Delivered,Mobile App,UPI,Chennai,Tamil Nadu,1755.58
ORD0023868,CUST000448,2026-03-15,Delivered,Online,UPI,Surat,Gujarat,553.48
ORD0023869,CUST002176,2026-03-15,Delivered,Mobile App,Credit Card,Chennai,Tamil Nadu,458.67
ORD0023870,CUST003634,2026-03-15,Delivered,Online,Credit Card,Ahmedabad,Gujarat,264.01
ORD0023871,CUST002311,2026-03-15,Pending,Online,Net Banking,New Delhi,Delhi,5681.21
ORD0023872,CUST003835,2026-03-15,Returned,Online,UPI,Ludhiana,Punjab,267.09
ORD0023873,CUST003512,2026-03-15,Delivered,Online,UPI,Mumbai,Maharashtra,150.0
ORD0023874,CUST000600,2026-03-15,Pending,Online,Net Banking,Chennai,Tamil Nadu,783.31
ORD0023875,CUST001731,2026-03-15,Delivered,Online,Cash on Delivery,Delhi,Delhi,693.56
ORD0023876,CUST001874,2026-03-15,Delivered,Mobile App,Credit Card,Jodhpur,Rajasthan,511.98
ORD0023877,CUST000356,2026-03-15,Delivered,Online,Cash on Delivery,Bengaluru,Karnataka,647.43
ORD0023878,CUST001622,2026-03-15,Delivered,Mobile App,UPI,Thiruvananthapuram,Kerala,356.79
ORD0023879,CUST000071,2026-03-15,Delivered,Online,UPI,Delhi,Delhi,1216.82
ORD0023880,CUST004832,2026-03-15,Delivered,Store,Debit Card,Chennai,Tamil Nadu,222.12
ORD0023881,CUST002104,2026-03-15,Delivered,Online,Debit Card,Udaipur,Rajasthan,2443.62
ORD0023882,CUST004362,2026-03-15,Delivered,Online,UPI,Ahmedabad,Gujarat,930.8
ORD0023883,CUST001831,2026-03-15,Delivered,Online,UPI,Amritsar,Punjab,269.64
ORD0023884,CUST003745,2026-03-16,Delivered,Store,Debit Card,Ahmedabad,Gujarat,2440.13
ORD0023885,CUST003964,2026-03-16,Delivered,Online,UPI,Pune,Maharashtra,1036.31
ORD0023886,CUST001880,2026-03-16,Delivered,Online,UPI,Bengaluru,Karnataka,1176.28
ORD0023887,CUST003530,2026-03-16,Delivered,Mobile App,UPI,Surat,Gujarat,555.08
ORD0023888,CUST004489,2026-03-16,Delivered,Online,Net Banking,Kolkata,West Bengal,161.94
ORD0023889,CUST000169,2026-03-16,Delivered,Mobile App,Cash on Delivery,Delhi,Delhi,1192.25
ORD0023890,CUST004340,2026-03-16,Delivered,Online,Credit Card,Pune,Maharashtra,1037.67
ORD0023891,CUST001101,2026-03-16,Delivered,Online,Cash on Delivery,Hyderabad,Telangana,2947.36
ORD0023892,CUST000896,2026-03-16,Returned,Mobile App,Debit Card,Kolkata,West Bengal,150.0
ORD0023893,CUST003280,2026-03-16,Cancelled,Store,Credit Card,Delhi,Delhi,372.54
ORD0023894,CUST004837,2026-03-16,Delivered,Mobile App,Credit Card,Pune,Maharashtra,554.06
ORD0023895,CUST003525,2026-03-16,Delivered,Mobile App,Net Banking,Surat,Gujarat,1131.48
ORD0023896,CUST004124,2026-03-16,Delivered,Mobile App,UPI,Warangal,Telangana,989.6
ORD0023897,CUST002636,2026-03-16,Returned,Store,Credit Card,New Delhi,Delhi,1302.5
ORD0023898,CUST001255,2026-03-16,Delivered,Mobile App,Credit Card,Bengaluru,Karnataka,2266.75
ORD0023899,CUST001710,2026-03-16,Cancelled,Mobile App,Debit Card,Ahmedabad,Gujarat,307.01
ORD0023900,CUST001606,2026-03-16,Delivered,Store,Credit Card,Hyderabad,Telangana,405.21
ORD0023901,CUST004478,2026-03-16,Delivered,Online,UPI,Hyderabad,Telangana,685.31
ORD0023902,CUST000922,2026-03-16,Delivered,Mobile App,Credit Card,Lucknow,Uttar Pradesh,1338.37
ORD0023903,CUST004248,2026-03-16,Delivered,Mobile App,UPI,Delhi,Delhi,3734.11
ORD0023904,CUST004042,2026-03-16,Pending,Online,UPI,Chandigarh,Chandigarh,4503.02
ORD0023905,CUST002230,2026-03-16,Delivered,Online,UPI,Indore,Madhya Pradesh,765.54
ORD0023906,CUST002967,2026-03-16,Delivered,Online,Debit Card,Kanpur,Uttar Pradesh,379.6
ORD0023907,CUST003380,2026-03-16,Cancelled,Mobile App,UPI,Pune,Maharashtra,944.28
ORD0023908,CUST004973,2026-03-16,Delivered,Store,Net Banking,Guwahati,Assam,519.48
ORD0023909,CUST004747,2026-03-16,Pending,Mobile App,UPI,Hyderabad,Telangana,242.71
ORD0023910,CUST000132,2026-03-16,Pending,Online,Cash on Delivery,Delhi,Delhi,1534.8
ORD0023911,CUST001627,2026-03-16,Delivered,Online,Net Banking,Warangal,Telangana,541.51
ORD0023912,CUST000757,2026-03-16,Delivered,Online,Credit Card,Bhubaneswar,Odisha,1108.37
ORD0023913,CUST001607,2026-03-16,Delivered,Mobile App,Debit Card,Kolkata,West Bengal,356.68
ORD0023914,CUST000516,2026-03-16,Delivered,Store,Debit Card,Mumbai,Maharashtra,1294.4
ORD0023915,CUST002810,2026-03-16,Delivered,Online,Debit Card,,Maharashtra,691.08
ORD0023916,CUST000110,2026-03-16,Delivered,Online,Credit Card,Thiruvananthapuram,Kerala,1023.99
ORD0023917,CUST000884,2026-03-16,Returned,Store,Net Banking,Hyderabad,Telangana,150.0
ORD0023918,CUST001047,2026-03-16,Delivered,Online,Debit Card,,Maharashtra,1602.18
ORD0023919,CUST004826,2026-03-16,Delivered,Store,Cash on Delivery,,Maharashtra,1757.67
ORD0023920,CUST003630,2026-03-16,Cancelled,Online,Debit Card,Pune,Maharashtra,225.04
ORD0023921,CUST004671,2026-03-16,Delivered,Online,UPI,Guwahati,Assam,1170.63
ORD0023922,CUST003554,2026-03-16,Delivered,Online,Credit Card,Chandigarh,Chandigarh,285.33
ORD0023923,CUST003948,2026-03-17,Delivered,Mobile App,UPI,,Maharashtra,819.08
ORD0023924,CUST003236,2026-03-17,Delivered,Store,UPI,Amritsar,Punjab,569.89
ORD0023925,CUST003315,2026-03-17,Delivered,Store,UPI,Bengaluru,Karnataka,1095.41
ORD0023926,CUST001379,2026-03-17,Delivered,Online,Credit Card,Bengaluru,Karnataka,891.61
ORD0023927,CUST000939,2026-03-17,Delivered,Online,UPI,New Delhi,Delhi,1262.76
ORD0023928,CUST003096,2026-03-17,Cancelled,Online,UPI,,Maharashtra,918.36
ORD0023929,CUST002104,2026-03-17,Delivered,Online,Debit Card,Udaipur,Rajasthan,801.95
ORD0023930,CUST000126,2026-03-17,Delivered,Online,UPI,Varanasi,Uttar Pradesh,606.11
ORD0023931,CUST003969,2026-03-17,Delivered,Store,UPI,Kolkata,West Bengal,3461.94
ORD0023932,CUST004455,2026-03-17,Delivered,Online,UPI,Mumbai,Maharashtra,1017.14
ORD0023933,CUST002613,2026-03-17,Delivered,Store,Credit Card,Kolkata,West Bengal,830.61
ORD0023934,CUST002049,2026-03-17,Delivered,Store,UPI,Hyderabad,Telangana,771.71
ORD0023935,CUST002471,2026-03-17,Cancelled,Store,Debit Card,Ludhiana,Punjab,1172.06
ORD0023936,CUST002343,2026-03-17,Delivered,Online,Credit Card,Ahmedabad,Gujarat,2617.88
ORD0023937,CUST004436,2026-03-17,Delivered,Online,Credit Card,Pune,Maharashtra,565.24
ORD0023938,CUST004413,2026-03-17,Delivered,Store,Credit Card,Hyderabad,Telangana,655.54
ORD0023939,CUST002477,2026-03-17,Returned,Mobile App,Debit Card,Bhopal,Madhya Pradesh,1366.1
ORD0023940,CUST004545,2026-03-17,Returned,Online,Debit Card,Bengaluru,Karnataka,834.84
ORD0023941,CUST004566,2026-03-17,Cancelled,Mobile App,Net Banking,Pune,Maharashtra,1063.23
ORD0023942,CUST002424,2026-03-17,Delivered,Online,Credit Card,Ahmedabad,Gujarat,1895.07
ORD0023943,CUST002580,2026-03-17,Delivered,Store,Credit Card,Chennai,Tamil Nadu,631.39
ORD0023944,CUST003479,2026-03-17,Delivered,Online,Debit Card,Madurai,Tamil Nadu,1969.66
ORD0023945,CUST000212,2026-03-17,Delivered,Mobile App,Debit Card,Udaipur,Rajasthan,325.9
ORD0023946,CUST003411,2026-03-17,Delivered,Online,Debit Card,Patna,Bihar,1271.83
ORD0023947,CUST004095,2026-03-17,Delivered,Online,UPI,Kochi,Kerala,1445.99
ORD0023948,CUST001133,2026-03-17,Delivered,Store,UPI,Ludhiana,Punjab,1389.58
ORD0023949,CUST000076,2026-03-17,Delivered,Online,Debit Card,Ahmedabad,Gujarat,558.49
ORD0023950,CUST004209,2026-03-17,Delivered,Online,Net Banking,Kolkata,West Bengal,1996.73
ORD0023951,CUST004625,2026-03-17,Delivered,Store,Credit Card,Chandigarh,Chandigarh,926.98
ORD0023952,CUST001517,2026-03-17,Delivered,Online,Credit Card,Kolkata,West Bengal,1567.24
ORD0023953,CUST000179,2026-03-17,Delivered,Mobile App,Credit Card,,Maharashtra,1006.84
ORD0023954,CUST002904,2026-03-17,Delivered,Online,Credit Card,Thiruvananthapuram,Kerala,598.44
ORD0023955,CUST002302,2026-03-17,Delivered,Store,UPI,Chennai,Tamil Nadu,1848.48
ORD0023956,CUST004360,2026-03-17,Delivered,Mobile App,Cash on Delivery,Hyderabad,Telangana,903.59
ORD0023957,CUST001227,2026-03-17,Delivered,Online,Net Banking,Madurai,Tamil Nadu,997.49
ORD0023958,CUST002306,2026-03-17,Delivered,Online,UPI,Lucknow,Uttar Pradesh,843.8
ORD0023959,CUST004889,2026-03-17,Returned,Store,Credit Card,New Delhi,Delhi,474.35
ORD0023960,CUST002155,2026-03-17,Returned,Mobile App,Net Banking,Indore,Madhya Pradesh,624.27
ORD0023961,CUST003012,2026-03-17,Delivered,Store,Net Banking,Kolkata,West Bengal,681.18
ORD0023962,CUST004248,2026-03-17,Delivered,Mobile App,Cash on Delivery,Delhi,Delhi,2268.54
ORD0023963,CUST004406,2026-03-17,Delivered,Online,UPI,Kolkata,West Bengal,2450.72
ORD0023964,CUST001285,2026-03-17,Returned,Online,Cash on Delivery,Mumbai,Maharashtra,2304.66
ORD0023965,CUST003251,2026-03-17,Delivered,Online,UPI,Varanasi,Uttar Pradesh,751.35
ORD0023966,CUST000919,2026-03-17,Cancelled,Online,Cash on Delivery,Kolkata,West Bengal,784.68
ORD0023967,CUST000183,2026-03-17,Delivered,Online,UPI,Ahmedabad,Gujarat,1552.22
ORD0023968,CUST001179,2026-03-17,Delivered,Mobile App,UPI,Ahmedabad,Gujarat,727.9
ORD0023969,CUST001396,2026-03-17,Delivered,Online,Net Banking,Kolkata,West Bengal,644.98
ORD0023970,CUST004807,2026-03-17,Delivered,Online,Net Banking,Pune,Maharashtra,919.39
ORD0023971,CUST003690,2026-03-17,Delivered,Online,UPI,Hyderabad,Telangana,379.9
ORD0023972,CUST003495,2026-03-17,Cancelled,Mobile App,UPI,Kanpur,Uttar Pradesh,4847.66
ORD0023973,CUST001836,2026-03-17,Delivered,Store,Debit Card,Thiruvananthapuram,Kerala,1004.0
ORD0023974,CUST003988,2026-03-17,Delivered,Online,UPI,Patna,Bihar,1071.53
ORD0023975,CUST004803,2026-03-18,Cancelled,Online,Cash on Delivery,Nagpur,Maharashtra,372.96
ORD0023976,CUST002515,2026-03-18,Delivered,Mobile App,UPI,Amritsar,Punjab,3477.69
ORD0023977,CUST002863,2026-03-18,Cancelled,Store,Net Banking,Madurai,Tamil Nadu,881.09
ORD0023978,CUST001143,2026-03-18,Delivered,Store,Credit Card,Ahmedabad,Gujarat,1176.72
ORD0023979,CUST003691,2026-03-18,Delivered,Mobile App,Debit Card,Pune,Maharashtra,418.54
ORD0023980,CUST000150,2026-03-18,Returned,Mobile App,Credit Card,Ahmedabad,Gujarat,2119.33
ORD0023981,CUST003421,2026-03-18,Delivered,Online,Net Banking,,Maharashtra,1162.57
ORD0023982,CUST003994,2026-03-18,Delivered,Online,UPI,Kolkata,West Bengal,1764.1
ORD0023983,CUST000057,2026-03-18,Delivered,Mobile App,Credit Card,Kolkata,West Bengal,1008.38
ORD0023984,CUST004433,2026-03-18,Delivered,Online,Cash on Delivery,Howrah,West Bengal,727.61
ORD0023985,CUST001021,2026-03-18,Returned,Online,UPI,Bengaluru,Karnataka,659.3
ORD0023986,CUST001057,2026-03-18,Delivered,Online,Credit Card,Indore,Madhya Pradesh,2083.03
ORD0023987,CUST003044,2026-03-18,Delivered,Mobile App,UPI,Surat,Gujarat,548.95
ORD0023988,CUST003860,2026-03-18,Delivered,Store,Credit Card,Lucknow,Uttar Pradesh,1077.79
ORD0023989,CUST001055,2026-03-18,Delivered,Store,Net Banking,Vadodara,Gujarat,12872.96
ORD0023990,CUST000124,2026-03-18,Cancelled,Online,UPI,Ahmedabad,Gujarat,776.25
ORD0023991,CUST000668,2026-03-18,Delivered,Online,Credit Card,Chennai,Tamil Nadu,624.58
ORD0023992,CUST002685,2026-03-18,Delivered,Online,UPI,Pune,Maharashtra,1798.21
ORD0023993,CUST000161,2026-03-18,Delivered,Online,Debit Card,Bengaluru,Karnataka,154.11
ORD0023994,CUST002606,2026-03-18,Delivered,Mobile App,Credit Card,Pune,Maharashtra,1680.48
ORD0023995,CUST004168,2026-03-18,Delivered,Online,Credit Card,Udaipur,Rajasthan,720.52
ORD0023996,CUST000544,2026-03-18,Pending,Store,UPI,New Delhi,Delhi,1432.3
ORD0023997,CUST000285,2026-03-18,Delivered,Online,UPI,Kolkata,West Bengal,1394.26
ORD0023998,CUST003702,2026-03-18,Returned,Mobile App,Credit Card,Delhi,Delhi,511.19
ORD0023999,CUST003938,2026-03-18,Delivered,Online,UPI,Ludhiana,Punjab,356.26
ORD0024000,CUST000449,2026-03-18,Delivered,Mobile App,UPI,Chennai,Tamil Nadu,1186.68
ORD0024001,CUST003852,2026-03-18,Delivered,Mobile App,UPI,Delhi,Delhi,456.6
ORD0024002,CUST001599,2026-03-18,Delivered,Online,Credit Card,Varanasi,Uttar Pradesh,428.19
ORD0024003,CUST000878,2026-03-18,Delivered,Store,UPI,Pune,Maharashtra,189.57
ORD0024004,CUST004303,2026-03-18,Delivered,Mobile App,UPI,Nagpur,Maharashtra,1368.88
ORD0024005,CUST003390,2026-03-18,Delivered,Mobile App,Net Banking,Ahmedabad,Gujarat,1162.0
ORD0024006,CUST001459,2026-03-18,Delivered,Mobile App,Credit Card,Kochi,Kerala,1303.68
ORD0024007,CUST000203,2026-03-18,Delivered,Mobile App,UPI,Kolkata,West Bengal,1923.77
ORD0024008,CUST000154,2026-03-18,Delivered,Mobile App,Debit Card,Bengaluru,Karnataka,7723.62
ORD0024009,CUST001122,2026-03-18,Returned,Store,Cash on Delivery,Hyderabad,Telangana,3642.94
ORD0024010,CUST004842,2026-03-18,Delivered,Online,UPI,,Maharashtra,1051.08
ORD0024011,CUST004484,2026-03-19,Delivered,Online,Cash on Delivery,Delhi,Delhi,369.49
ORD0024012,CUST002917,2026-03-19,Delivered,Store,UPI,Bengaluru,Karnataka,1170.53
ORD0024013,CUST003764,2026-03-19,Delivered,Online,UPI,Delhi,Delhi,440.35
ORD0024014,CUST001618,2026-03-19,Delivered,Mobile App,Net Banking,Hyderabad,Telangana,610.4
ORD0024015,CUST003922,2026-03-19,Delivered,Store,Debit Card,Guwahati,Assam,377.79
ORD0024016,CUST003483,2026-03-19,Cancelled,Online,Net Banking,Hyderabad,Telangana,970.89
ORD0024017,CUST004751,2026-03-19,Delivered,Mobile App,Debit Card,Ludhiana,Punjab,706.85
ORD0024018,CUST001604,2026-03-19,Returned,Online,UPI,Indore,Madhya Pradesh,623.88
ORD0024019,CUST002541,2026-03-19,Delivered,Online,UPI,Pune,Maharashtra,1498.0
ORD0024020,CUST003319,2026-03-19,Delivered,Online,Credit Card,Coimbatore,Tamil Nadu,781.3
ORD0024021,CUST000142,2026-03-19,Returned,Online,UPI,Bengaluru,Karnataka,1431.43
ORD0024022,CUST003807,2026-03-19,Delivered,Mobile App,Net Banking,Chennai,Tamil Nadu,721.92
ORD0024023,CUST002381,2026-03-19,Pending,Store,UPI,Coimbatore,Tamil Nadu,791.21
ORD0024024,CUST002863,2026-03-19,Delivered,Store,Credit Card,Madurai,Tamil Nadu,990.7
ORD0024025,CUST000544,2026-03-19,Delivered,Online,Credit Card,New Delhi,Delhi,615.91
ORD0024026,CUST001050,2026-03-19,Cancelled,Store,Debit Card,Udaipur,Rajasthan,540.25
ORD0024027,CUST004627,2026-03-19,Delivered,Mobile App,Cash on Delivery,Guwahati,Assam,1113.82
ORD0024028,CUST004394,2026-03-19,Delivered,Online,Debit Card,,Maharashtra,1530.43
ORD0024029,CUST003838,2026-03-19,Delivered,Store,UPI,Pune,Maharashtra,1449.67
ORD0024030,CUST003451,2026-03-19,Cancelled,Mobile App,Credit Card,Hyderabad,Telangana,1158.87
ORD0024031,CUST003390,2026-03-19,Delivered,Store,UPI,Ahmedabad,Gujarat,2263.05
ORD0024032,CUST003636,2026-03-19,Delivered,Store,UPI,Lucknow,Uttar Pradesh,1620.31
ORD0024033,CUST003312,2026-03-19,Delivered,Store,UPI,Varanasi,Uttar Pradesh,494.52
ORD0024034,CUST003869,2026-03-19,Delivered,Mobile App,Net Banking,Ahmedabad,Gujarat,751.09
ORD0024035,CUST003569,2026-03-19,Delivered,Online,Cash on Delivery,Pune,Maharashtra,2094.36
ORD0024036,CUST002560,2026-03-19,Delivered,Online,UPI,Ahmedabad,Gujarat,1700.65
ORD0024037,CUST000230,2026-03-19,Delivered,Online,Debit Card,Kochi,Kerala,1154.14
ORD0024038,CUST004749,2026-03-19,Delivered,Mobile App,Credit Card,Bengaluru,Karnataka,859.97
ORD0024039,CUST001977,2026-03-19,Delivered,Mobile App,Credit Card,Chennai,Tamil Nadu,27684.14
ORD0024040,CUST000517,2026-03-19,Delivered,Online,UPI,Ahmedabad,Gujarat,2041.68
ORD0024041,CUST001336,2026-03-19,Delivered,Online,Credit Card,Hyderabad,Telangana,498.34
ORD0024042,CUST003067,2026-03-19,Cancelled,Online,UPI,Kolkata,West Bengal,328.23
ORD0024043,CUST000269,2026-03-19,Delivered,Mobile App,Debit Card,Delhi,Delhi,480.11
ORD0024044,CUST003461,2026-03-19,Delivered,Store,Net Banking,Vadodara,Gujarat,1405.91
ORD0024045,CUST000573,2026-03-20,Delivered,Mobile App,Cash on Delivery,Patna,Bihar,395.52
ORD0024046,CUST001882,2026-03-20,Cancelled,Store,Credit Card,Mumbai,Maharashtra,961.06
ORD0024047,CUST004945,2026-03-20,Delivered,Online,Net Banking,Bengaluru,Karnataka,718.67
ORD0024048,CUST001255,2026-03-20,Cancelled,Online,UPI,Bengaluru,Karnataka,1990.82
ORD0024049,CUST003745,2026-03-20,Returned,Online,Net Banking,,Maharashtra,740.38
ORD0024050,CUST001710,2026-03-20,Delivered,Store,UPI,Ahmedabad,Gujarat,1126.91
ORD0024051,CUST001116,2026-03-20,Delivered,Online,Credit Card,Nagpur,Maharashtra,717.57
ORD0024052,CUST003518,2026-03-20,Delivered,Store,UPI,Coimbatore,Tamil Nadu,298.22
ORD0024053,CUST001929,2026-03-20,Delivered,Online,UPI,Madurai,Tamil Nadu,886.85
ORD0024054,CUST004671,2026-03-20,Delivered,Mobile App,Credit Card,Guwahati,Assam,1622.15
ORD0024055,CUST003411,2026-03-20,Delivered,Online,UPI,Patna,Bihar,751.38
ORD0024056,CUST002323,2026-03-20,Returned,Online,UPI,Kolkata,West Bengal,401.09
ORD0024057,CUST001323,2026-03-20,Delivered,Online,Cash on Delivery,Madurai,Tamil Nadu,1641.03
ORD0024058,CUST004362,2026-03-20,Delivered,Store,Debit Card,Ahmedabad,Gujarat,424.01
ORD0024059,CUST002120,2026-03-20,Delivered,Store,Debit Card,Delhi,Delhi,1506.07
ORD0024060,CUST000160,2026-03-20,Cancelled,Store,UPI,Warangal,Telangana,1132.9
ORD0024061,CUST003749,2026-03-20,Delivered,Mobile App,Debit Card,Pune,Maharashtra,962.74
ORD0024062,CUST002580,2026-03-20,Delivered,Mobile App,Net Banking,Chennai,Tamil Nadu,1592.4
ORD0024063,CUST003601,2026-03-20,Returned,Mobile App,Debit Card,,Maharashtra,1632.29
ORD0024064,CUST004111,2026-03-20,Delivered,Mobile App,Credit Card,Pune,Maharashtra,1257.94
ORD0024065,CUST003869,2026-03-20,Cancelled,Mobile App,Net Banking,Bhopal,Madhya Pradesh,682.56
ORD0024066,CUST003441,2026-03-20,Delivered,Online,UPI,Hyderabad,Telangana,225.56
ORD0024067,CUST002193,2026-03-20,Cancelled,Mobile App,Credit Card,Chennai,Tamil Nadu,370.16
ORD0024068,CUST002048,2026-03-20,Returned,Store,Credit Card,Coimbatore,Tamil Nadu,866.52
